  0.03800000   0.00290558   0.00000971   0.49058687  -0.00182237   0.00855436   0.00167307  -0.25351749  -0.02871186   0.00591279   0.53539498   0.03266861  -0.29039190  -0.26010932   0.03270469  -0.00076283   0.54033828  -0.03142164  -0.28872853  -0.00091563   0.14424402   0.00042616   0.00110715  -0.20000383  -0.00010161  -1.50080157   0.00120393   0.20099472  -0.00000069  -1.50109626 
  0.04000000   0.00290555   0.00001143   0.49058687  -0.00182358   0.00855442   0.00167401  -0.25351630  -0.02871468   0.00591368   0.53539251   0.03267292  -0.29039067  -0.26011100   0.03270093  -0.00075830   0.54034117  -0.03140949  -0.28872977  -0.00091952   0.14424392   0.00042555   0.00110716  -0.20000346  -0.00010161  -1.50080158   0.00120393   0.20099507  -0.00000069  -1.50109623 
  0.04200000   0.00290552   0.00001332   0.49058687  -0.00182494   0.00855448   0.00167506  -0.25351496  -0.02871776   0.00591467   0.53538975   0.03267767  -0.29038932  -0.26011282   0.03269693  -0.00075372   0.54034434  -0.03139702  -0.28873113  -0.00092376   0.14424382   0.00042487   0.00110718  -0.20000306  -0.00010161  -1.50080158   0.00120392   0.20099547  -0.00000069  -1.50109620 
  0.04400000   0.00290548   0.00001539   0.49058687  -0.00182646   0.00855454   0.00167617  -0.25351348  -0.02872106   0.00591578   0.53538674   0.03268285  -0.29038782  -0.26011479   0.03269272  -0.00074915   0.54034778  -0.03138473  -0.28873264  -0.00092836   0.14424373   0.00042414   0.00110719  -0.20000261  -0.00010162  -1.50080159   0.00120392   0.20099591  -0.00000069  -1.50109617 
  0.04600000   0.00290544   0.00001765   0.49058686  -0.00182807   0.00855460   0.00167736  -0.25351188  -0.02872476   0.00591698   0.53538349   0.03268857  -0.29038621  -0.26011690   0.03268787  -0.00074321   0.54035149  -0.03136586  -0.28873434  -0.00093341   0.14424363   0.00042338   0.00110721  -0.20000214  -0.00010162  -1.50080160   0.00120390   0.20099637  -0.00000069  -1.50109614 
  0.04800000   0.00290540   0.00002011   0.49058686  -0.00182986   0.00855468   0.00167868  -0.25351014  -0.02872870   0.00591833   0.53537991   0.03269471  -0.29038442  -0.26011927   0.03268282  -0.00073784   0.54035563  -0.03135262  -0.28873609  -0.00093886   0.14424350   0.00042252   0.00110722  -0.20000161  -0.00010162  -1.50080160   0.00120390   0.20099688  -0.00000069  -1.50109610 
  0.05000000   0.00290535   0.00002275   0.49058686  -0.00183188   0.00855472   0.00168008  -0.25350818  -0.02873284   0.00591980   0.53537595   0.03270133  -0.29038244  -0.26012173   0.03267771  -0.00073260   0.54035998  -0.03133836  -0.28873805  -0.00094468   0.14424340   0.00042161   0.00110724  -0.20000103  -0.00010162  -1.50080161   0.00120389   0.20099745  -0.00000068  -1.50109607 
  0.05200000   0.00290531   0.00002559   0.49058685  -0.00183410   0.00855475   0.00168159  -0.25350601  -0.02873727   0.00592134   0.53537163   0.03270847  -0.29038030  -0.26012435   0.03267239  -0.00072756   0.54036471  -0.03132397  -0.28874021  -0.00095091   0.14424332   0.00042062   0.00110725  -0.20000039  -0.00010162  -1.50080161   0.00120388   0.20099808  -0.00000068  -1.50109605 
  0.05400000   0.00290526   0.00002864   0.49058685  -0.00183651   0.00855478   0.00168323  -0.25350365  -0.02874200   0.00592296   0.53536695   0.03271614  -0.29037799  -0.26012719   0.03266683  -0.00072269   0.54036983  -0.03130941  -0.28874251  -0.00095758   0.14424323   0.00041953   0.00110726  -0.19999969  -0.00010162  -1.50080162   0.00120388   0.20099877  -0.00000067  -1.50109602 
  0.05600000   0.00290521   0.00003191   0.49058684  -0.00183913   0.00855479   0.00168498  -0.25350111  -0.02874703   0.00592468   0.53536192   0.03272435  -0.29037549  -0.26013021   0.03266101  -0.00071785   0.54037529  -0.03129445  -0.28874497  -0.00096470   0.14424315   0.00041838   0.00110727  -0.19999894  -0.00010161  -1.50080162   0.00120388   0.20099952  -0.00000067  -1.50109600 
  0.05800000   0.00290516   0.00003540   0.49058684  -0.00184194   0.00855480   0.00168684  -0.25349836  -0.02875238   0.00592651   0.53535651   0.03273312  -0.29037281  -0.26013341   0.03265490  -0.00071300   0.54038110  -0.03127906  -0.28874762  -0.00097228   0.14424307   0.00041714   0.00110728  -0.19999813  -0.00010161  -1.50080162   0.00120387   0.20100032  -0.00000066  -1.50109598 
  0.06000000   0.00290510   0.00003912   0.49058683  -0.00184495   0.00855481   0.00168882  -0.25349541  -0.02875808   0.00592846   0.53535072   0.03274247  -0.29036995  -0.26013682   0.03264845  -0.00070804   0.54038731  -0.03126303  -0.28875046  -0.00098034   0.14424299   0.00041583   0.00110729  -0.19999726  -0.00010160  -1.50080162   0.00120387   0.20100117  -0.00000065  -1.50109596 
  0.06200000   0.00290504   0.00004307   0.49058682  -0.00184818   0.00855481   0.00169093  -0.25349227  -0.02876410   0.00593054   0.53534455   0.03275239  -0.29036690  -0.26014044   0.03264168  -0.00070307   0.54039391  -0.03124701  -0.28875346  -0.00098889   0.14424291   0.00041442   0.00110730  -0.19999634  -0.00010159  -1.50080162   0.00120386   0.20100209  -0.00000064  -1.50109594 
  0.06400000   0.00290498   0.00004726   0.49058681  -0.00185161   0.00855480   0.00169315  -0.25348891  -0.02877047   0.00593274   0.53533798   0.03276292  -0.29036364  -0.26014426   0.03263459  -0.00069800   0.54040090  -0.03123029  -0.28875667  -0.00099794   0.14424284   0.00041294   0.00110731  -0.19999536  -0.00010158  -1.50080162   0.00120386   0.20100306  -0.00000063  -1.50109592 
  0.06600000   0.00290491   0.00005171   0.49058681  -0.00185518   0.00855479   0.00169547  -0.25348540  -0.02877734   0.00593508   0.53533110   0.03277413  -0.29036023  -0.26014829   0.03262670  -0.00069147   0.54040828  -0.03120728  -0.28876012  -0.00100758   0.14424275   0.00041141   0.00110732  -0.19999435  -0.00010158  -1.50080163   0.00120385   0.20100406  -0.00000063  -1.50109589 
  0.06800000   0.00290484   0.00005642   0.49058680  -0.00185898   0.00855481   0.00169794  -0.25348170  -0.02878454   0.00593761   0.53532380   0.03278594  -0.29035658  -0.26015263   0.03261851  -0.00068533   0.54041617  -0.03118913  -0.28876367  -0.00101776   0.14424264   0.00040976   0.00110733  -0.19999326  -0.00010157  -1.50080164   0.00120385   0.20100514  -0.00000062  -1.50109586 
  0.07000000   0.00290477   0.00006138   0.49058679  -0.00186307   0.00855478   0.00170053  -0.25347772  -0.02879203   0.00594028   0.53531600   0.03279837  -0.29035270  -0.26015711   0.03261018  -0.00067935   0.54042439  -0.03117021  -0.28876747  -0.00102842   0.14424256   0.00040803   0.00110734  -0.19999210  -0.00010156  -1.50080164   0.00120384   0.20100628  -0.00000060  -1.50109583 
  0.07200000   0.00290470   0.00006660   0.49058678  -0.00186742   0.00855474   0.00170327  -0.25347347  -0.02879988   0.00594305   0.53530772   0.03281147  -0.29034861  -0.26016182   0.03260158  -0.00067362   0.54043308  -0.03115107  -0.28877152  -0.00103962   0.14424250   0.00040619   0.00110735  -0.19999088  -0.00010155  -1.50080164   0.00120384   0.20100751  -0.00000059  -1.50109581 
  0.07400000   0.00290462   0.00007209   0.49058677  -0.00187201   0.00855470   0.00170616  -0.25346898  -0.02880812   0.00594594   0.53529901   0.03282526  -0.29034429  -0.26016678   0.03259267  -0.00066802   0.54044226  -0.03113148  -0.28877576  -0.00105138   0.14424243   0.00040425   0.00110736  -0.19998957  -0.00010154  -1.50080164   0.00120383   0.20100880  -0.00000058  -1.50109580 
  0.07600000   0.00290454   0.00007785   0.49058676  -0.00187685   0.00855465   0.00170919  -0.25346426  -0.02881676   0.00594896   0.53528984   0.03283973  -0.29033975  -0.26017198   0.03258340  -0.00066241   0.54045188  -0.03111125  -0.28878022  -0.00106372   0.14424237   0.00040222   0.00110736  -0.19998820  -0.00010152  -1.50080164   0.00120383   0.20101017  -0.00000056  -1.50109578 
  0.07800000   0.00290445   0.00008389   0.49058675  -0.00188194   0.00855458   0.00171236  -0.25345929  -0.02882581   0.00595212   0.53528020   0.03285491  -0.29033498  -0.26017741   0.03257373  -0.00065672   0.54046195  -0.03109037  -0.28878490  -0.00107663   0.14424231   0.00040008   0.00110737  -0.19998677  -0.00010151  -1.50080164   0.00120383   0.20101160  -0.00000054  -1.50109576 
  0.08000000   0.00290437   0.00009022   0.49058673  -0.00188728   0.00855451   0.00171568  -0.25345407  -0.02883527   0.00595543   0.53527010   0.03287080  -0.29032998  -0.26018310   0.03256366  -0.00065093   0.54047250  -0.03106897  -0.28878980  -0.00109014   0.14424225   0.00039785   0.00110738  -0.19998526  -0.00010149  -1.50080164   0.00120382   0.20101310  -0.00000053  -1.50109575 
  0.08200000   0.00290427   0.00009683   0.49058672  -0.00189288   0.00855444   0.00171914  -0.25344861  -0.02884516   0.00595889   0.53525952   0.03288742  -0.29032474  -0.26018904   0.03255318  -0.00064502   0.54048354  -0.03104696  -0.28879493  -0.00110425   0.14424219   0.00039551   0.00110738  -0.19998368  -0.00010147  -1.50080164   0.00120382   0.20101467  -0.00000051  -1.50109573 
  0.08400000   0.00290418   0.00010374   0.49058670  -0.00189873   0.00855435   0.00172276  -0.25344289  -0.02885547   0.00596252   0.53524846   0.03290478  -0.29031927  -0.26019524   0.03254227  -0.00063897   0.54049506  -0.03102425  -0.28880030  -0.00111898   0.14424213   0.00039308   0.00110739  -0.19998203  -0.00010145  -1.50080164   0.00120382   0.20101632  -0.00000049  -1.50109572 
  0.08600000   0.00290408   0.00011095   0.49058669  -0.00190484   0.00855426   0.00172652  -0.25343692  -0.02886622   0.00596630   0.53523692   0.03292288  -0.29031355  -0.26020169   0.03253092  -0.00063272   0.54050708  -0.03100063  -0.28880590  -0.00113433   0.14424208   0.00039054   0.00110739  -0.19998031  -0.00010143  -1.50080164   0.00120382   0.20101803  -0.00000046  -1.50109570 
  0.08800000   0.00290398   0.00011846   0.49058667  -0.00191122   0.00855416   0.00173043  -0.25343069  -0.02887741   0.00597025   0.53522488   0.03294175  -0.29030758  -0.26020842   0.03251913  -0.00062632   0.54051960  -0.03097643  -0.28881174  -0.00115032   0.14424202   0.00038789   0.00110740  -0.19997852  -0.00010141  -1.50080164   0.00120381   0.20101982  -0.00000044  -1.50109569 
  0.09000000   0.00290387   0.00012628   0.49058666  -0.00191787   0.00855406   0.00173450  -0.25342420  -0.02888904   0.00597437   0.53521233   0.03296138  -0.29030136  -0.26021541   0.03250691  -0.00061981   0.54053264  -0.03095167  -0.28881783  -0.00116694   0.14424197   0.00038514   0.00110740  -0.19997665  -0.00010138  -1.50080164   0.00120381   0.20102168  -0.00000042  -1.50109567 
  0.09200000   0.00290376   0.00013441   0.49058664  -0.00192479   0.00855394   0.00173873  -0.25341743  -0.02890113   0.00597865   0.53519926   0.03298180  -0.29029488  -0.26022268   0.03249426  -0.00061320   0.54054619  -0.03092634  -0.28882416  -0.00118421   0.14424192   0.00038227   0.00110740  -0.19997470  -0.00010136  -1.50080164   0.00120381   0.20102362  -0.00000039  -1.50109566 
  0.09400000   0.00290365   0.00014287   0.49058662  -0.00193193   0.00855383   0.00174308  -0.25341046  -0.02891379   0.00598310   0.53518578   0.03300306  -0.29028818  -0.26023020   0.03248076  -0.00060517   0.54056023  -0.03089457  -0.28883080  -0.00120221   0.14424185   0.00037934   0.00110741  -0.19997271  -0.00010134  -1.50080165   0.00120380   0.20102561  -0.00000037  -1.50109563 
  0.09600000   0.00290353   0.00015165   0.49058660  -0.00193935   0.00855373   0.00174763  -0.25340322  -0.02892688   0.00598777   0.53517174   0.03302509  -0.29028119  -0.26023809   0.03246689  -0.00059760   0.54057490  -0.03086780  -0.28883759  -0.00122088   0.14424177   0.00037626   0.00110742  -0.19997063  -0.00010132  -1.50080165   0.00120380   0.20102768  -0.00000035  -1.50109561 
  0.09800000   0.00290340   0.00016075   0.49058658  -0.00194713   0.00855359   0.00175234  -0.25339563  -0.02894037   0.00599262   0.53515709   0.03304792  -0.29027392  -0.26024618   0.03245278  -0.00059020   0.54059003  -0.03084003  -0.28884469  -0.00124018   0.14424173   0.00037308   0.00110743  -0.19996846  -0.00010129  -1.50080165   0.00120379   0.20102985  -0.00000032  -1.50109559 
  0.10000000   0.00290328   0.00017018   0.49058656  -0.00195520   0.00855344   0.00175722  -0.25338773  -0.02895433   0.00599760   0.53514187   0.03307160  -0.29026639  -0.26025456   0.03243829  -0.00058293   0.54060574  -0.03081165  -0.28885208  -0.00126015   0.14424169   0.00036977   0.00110743  -0.19996620  -0.00010126  -1.50080165   0.00120379   0.20103211  -0.00000029  -1.50109558 
  0.10200000   0.00290315   0.00017994   0.49058654  -0.00196358   0.00855328   0.00176228  -0.25337956  -0.02896877   0.00600273   0.53512612   0.03309611  -0.29025859  -0.26026326   0.03242336  -0.00057571   0.54062203  -0.03078262  -0.28885971  -0.00128082   0.14424165   0.00036633   0.00110743  -0.19996385  -0.00010123  -1.50080165   0.00120379   0.20103445  -0.00000026  -1.50109557 
  0.10400000   0.00290301   0.00019004   0.49058652  -0.00197226   0.00855311   0.00176751  -0.25337108  -0.02898371   0.00600803   0.53510980   0.03312147  -0.29025051  -0.26027224   0.03240798  -0.00056841   0.54063886  -0.03075283  -0.28886760  -0.00130218   0.14424161   0.00036277   0.00110743  -0.19996143  -0.00010120  -1.50080164   0.00120378   0.20103687  -0.00000023  -1.50109556 
  0.10600000   0.00290287   0.00020047   0.49058649  -0.00198124   0.00855293   0.00177292  -0.25336231  -0.02899914   0.00601351   0.53509292   0.03314769  -0.29024215  -0.26028151   0.03239211  -0.00056100   0.54065625  -0.03072227  -0.28887577  -0.00132426   0.14424158   0.00035910   0.00110743  -0.19995892  -0.00010116  -1.50080164   0.00120378   0.20103938  -0.00000020  -1.50109555 
  0.10800000   0.00290273   0.00021126   0.49058646  -0.00199052   0.00855274   0.00177850  -0.25335324  -0.02901508   0.00601918   0.53507548   0.03317477  -0.29023351  -0.26029109   0.03237574  -0.00055342   0.54067423  -0.03069094  -0.28888421  -0.00134706   0.14424155   0.00035530   0.00110743  -0.19995633  -0.00010113  -1.50080164   0.00120378   0.20104197  -0.00000016  -1.50109554 
  0.11000000   0.00290259   0.00022239   0.49058644  -0.00200010   0.00855255   0.00178425  -0.25334388  -0.02903153   0.00602503   0.53505747   0.03320273  -0.29022459  -0.26030098   0.03235886  -0.00054568   0.54069279  -0.03065890  -0.28889292  -0.00137058   0.14424151   0.00035139   0.00110743  -0.19995365  -0.00010109  -1.50080164   0.00120378   0.20104465  -0.00000013  -1.50109553 
  0.11200000   0.00290243   0.00023387   0.49058641  -0.00201000   0.00855234   0.00179018  -0.25333421  -0.02904848   0.00603107   0.53503887   0.03323157  -0.29021537  -0.26031117   0.03234149  -0.00053781   0.54071193  -0.03062623  -0.28890191  -0.00139483   0.14424149   0.00034735   0.00110744  -0.19995089  -0.00010106  -1.50080163   0.00120378   0.20104740  -0.00000009  -1.50109552 
  0.11400000   0.00290228   0.00024572   0.49058638  -0.00202014   0.00855214   0.00179625  -0.25332431  -0.02906606   0.00603731   0.53501982   0.03326133  -0.29020589  -0.26032165   0.03232324  -0.00052847   0.54073160  -0.03058698  -0.28891124  -0.00141988   0.14424145   0.00034323   0.00110744  -0.19994807  -0.00010102  -1.50080164   0.00120377   0.20105022  -0.00000005  -1.50109550 
  0.11600000   0.00290211   0.00025794   0.49058635  -0.00203060   0.00855195   0.00180253  -0.25331411  -0.02908414   0.00604379   0.53500013   0.03329198  -0.29019610  -0.26033253   0.03230452  -0.00051949   0.54075198  -0.03055227  -0.28892077  -0.00144568   0.14424139   0.00033895   0.00110745  -0.19994516  -0.00010099  -1.50080164   0.00120376   0.20105313  -0.00000002  -1.50109548 
  0.11800000   0.00290195   0.00027050   0.49058632  -0.00204143   0.00855172   0.00180899  -0.25330353  -0.02910268   0.00605046   0.53497977   0.03332351  -0.29018601  -0.26034366   0.03228547  -0.00051062   0.54077288  -0.03051654  -0.28893062  -0.00147219   0.14424136   0.00033455   0.00110745  -0.19994215  -0.00010095  -1.50080164   0.00120376   0.20105614   0.00000002  -1.50109547 
  0.12000000   0.00290178   0.00028344   0.49058629  -0.00205259   0.00855148   0.00181565  -0.25329262  -0.02912173   0.00605730   0.53495880   0.03335599  -0.29017563  -0.26035510   0.03226599  -0.00050184   0.54079442  -0.03048010  -0.28894078  -0.00149946   0.14424134   0.00033002   0.00110745  -0.19993904  -0.00010091  -1.50080164   0.00120376   0.20105924   0.00000006  -1.50109546 
  0.12200000   0.00290161   0.00029673   0.49058625  -0.00206409   0.00855123   0.00182250  -0.25328139  -0.02914133   0.00606431   0.53493723   0.03338938  -0.29016494  -0.26036688   0.03224603  -0.00049306   0.54081660  -0.03044290  -0.28895122  -0.00152748   0.14424132   0.00032534   0.00110745  -0.19993584  -0.00010086  -1.50080164   0.00120375   0.20106244   0.00000011  -1.50109545 
  0.12400000   0.00290143   0.00031040   0.49058621  -0.00207592   0.00855097   0.00182953  -0.25326984  -0.02916146   0.00607150   0.53491504   0.03342371  -0.29015395  -0.26037899   0.03222555  -0.00048419   0.54083938  -0.03040485  -0.28896194  -0.00155628   0.14424130   0.00032054   0.00110744  -0.19993256  -0.00010082  -1.50080164   0.00120375   0.20106573   0.00000015  -1.50109545 
  0.12600000   0.00290124   0.00032445   0.49058618  -0.00208807   0.00855070   0.00183676  -0.25325796  -0.02918215   0.00607888   0.53489224   0.03345899  -0.29014265  -0.26039141   0.03220454  -0.00047517   0.54086277  -0.03036595  -0.28897297  -0.00158586   0.14424129   0.00031560   0.00110744  -0.19992918  -0.00010077  -1.50080163   0.00120375   0.20106911   0.00000020  -1.50109544 
  0.12800000   0.00290106   0.00033887   0.49058614  -0.00210056   0.00855042   0.00184417  -0.25324576  -0.02920339   0.00608647   0.53486882   0.03349521  -0.29013105  -0.26040417   0.03218298  -0.00046594   0.54088680  -0.03032599  -0.28898430  -0.00161622   0.14424128   0.00031054   0.00110744  -0.19992571  -0.00010072  -1.50080163   0.00120375   0.20107258   0.00000024  -1.50109543 
  0.13000000   0.00290086   0.00035368   0.49058609  -0.00211337   0.00855014   0.00185178  -0.25323324  -0.02922518   0.00609427   0.53484478   0.03353238  -0.29011914  -0.26041726   0.03216087  -0.00045658   0.54091147  -0.03028564  -0.28899591  -0.00164737   0.14424127   0.00030533   0.00110744  -0.19992215  -0.00010067  -1.50080163   0.00120374   0.20107614   0.00000029  -1.50109543 
  0.13200000   0.00290067   0.00036886   0.49058605  -0.00212653   0.00854984   0.00185958  -0.25322039  -0.02924752   0.00610226   0.53482010   0.03357051  -0.29010692  -0.26043069   0.03213822  -0.00044703   0.54093677  -0.03024420  -0.28900784  -0.00167931   0.14424126   0.00030000   0.00110743  -0.19991850  -0.00010062  -1.50080163   0.00120374   0.20107980   0.00000034  -1.50109542 
  0.13400000   0.00290046   0.00038445   0.49058601  -0.00213995   0.00854954   0.00186752  -0.25320729  -0.02927054   0.00611049   0.53479494   0.03360963  -0.29009438  -0.26044443   0.03211462  -0.00043598   0.54096265  -0.03019617  -0.28902015  -0.00171212   0.14424124   0.00029459   0.00110744  -0.19991479  -0.00010058  -1.50080163   0.00120373   0.20108351   0.00000039  -1.50109540 
  0.13600000   0.00290025   0.00040042   0.49058596  -0.00215372   0.00854926   0.00187569  -0.25319386  -0.02929410   0.00611896   0.53476908   0.03364973  -0.29008153  -0.26045857   0.03209048  -0.00042549   0.54098928  -0.03015280  -0.28903269  -0.00174574   0.14424121   0.00028901   0.00110744  -0.19991097  -0.00010053  -1.50080163   0.00120372   0.20108732   0.00000044  -1.50109538 
  0.13800000   0.00290004   0.00041678   0.49058591  -0.00216787   0.00854893   0.00188406  -0.25318002  -0.02931817   0.00612765   0.53474250   0.03369078  -0.29006837  -0.26047298   0.03206597  -0.00041507   0.54101648  -0.03010812  -0.28904558  -0.00178013   0.14424121   0.00028329   0.00110744  -0.19990705  -0.00010048  -1.50080164   0.00120372   0.20109124   0.00000049  -1.50109537 
  0.14000000   0.00289982   0.00043353   0.49058586  -0.00218240   0.00854859   0.00189262  -0.25316583  -0.02934279   0.00613652   0.53471528   0.03373284  -0.29005488  -0.26048774   0.03204098  -0.00040466   0.54104436  -0.03006266  -0.28905881  -0.00181532   0.14424122   0.00027743   0.00110744  -0.19990304  -0.00010042  -1.50080164   0.00120371   0.20109527   0.00000054  -1.50109537 
